X,Y,ELEV,ELEVATION
645653.750,4473441.340,1446.060059,1446.06
645653.440,4473440.690,1446.030029,1446.03
645653.000,4473439.810,1446.189941,1446.19
645652.690,4473439.110,1446.180054,1446.18
645652.190,4473438.060,1446.199951,1446.2
645651.810,4473437.290,1446.170044,1446.17
645651.250,4473436.120,1446.209961,1446.21
645650.940,4473435.420,1446.209961,1446.21
645650.620,4473434.830,1446.219971,1446.22
645650.310,4473434.000,1446.189941,1446.19
645650.000,4473433.400,1446.189941,1446.19
645649.560,4473432.420,1446.079956,1446.08
645649.060,4473431.560,1445.949951,1445.95
645648.370,4473430.680,1446.140015,1446.14
645647.810,4473430.140,1446.069946,1446.07
645647.380,4473429.760,1446.060059,1446.06
645647.000,4473429.470,1446.000000,1446
645646.560,4473429.130,1445.910034,1445.91
645646.190,4473428.880,1445.829956,1445.83
645645.620,4473428.550,1446.010010,1446.01
645645.060,4473428.250,1446.010010,1446.01
645644.310,4473427.860,1446.030029,1446.03
645643.940,4473427.650,1445.880005,1445.88
645643.560,4473427.400,1445.930054,1445.93
645643.000,4473426.990,1446.020020,1446.02
645642.620,4473426.680,1445.979980,1445.98
645642.190,4473426.320,1446.000000,1446
645641.370,4473425.440,1446.030029,1446.03
645640.690,4473424.600,1446.109985,1446.11
645640.310,4473424.130,1446.050049,1446.05
645639.880,4473423.520,1445.939941,1445.94
645639.560,4473423.030,1446.109985,1446.11
645639.250,4473422.540,1446.069946,1446.07
645638.750,4473421.730,1446.109985,1446.11
645638.500,4473421.380,1446.160034,1446.16
645638.250,4473421.090,1446.270020,1446.27
645638.000,4473420.800,1446.339966,1446.34
645637.750,4473420.570,1446.319946,1446.32
645637.440,4473420.310,1446.410034,1446.41
645637.250,4473420.110,1446.469971,1446.47
645637.000,4473419.960,1446.510010,1446.51
645636.750,4473419.820,1446.540039,1446.54
645636.560,4473419.690,1446.670044,1446.67
645636.310,4473419.590,1446.640015,1446.64
645636.130,4473419.520,1446.670044,1446.67
645649.370,4473425.160,1445.930054,1445.93
645649.370,4473425.040,1445.859985,1445.86
645649.440,4473424.970,1445.939941,1445.94
645649.560,4473424.990,1445.979980,1445.98
645649.690,4473425.070,1446.020020,1446.02
645649.750,4473425.130,1446.050049,1446.05
645649.870,4473425.220,1446.040039,1446.04
645650.000,4473425.360,1446.050049,1446.05
645650.120,4473425.530,1446.040039,1446.04
645650.250,4473425.720,1446.030029,1446.03
645650.500,4473426.040,1446.010010,1446.01
645650.870,4473426.490,1446.089966,1446.09
645651.190,4473426.910,1446.160034,1446.16
645651.500,4473427.220,1446.140015,1446.14
645651.750,4473427.580,1446.140015,1446.14
645651.940,4473427.840,1446.109985,1446.11
645652.120,4473428.070,1446.219971,1446.22
645652.440,4473428.340,1446.219971,1446.22
645652.810,4473428.740,1446.050049,1446.05
645653.250,4473429.090,1446.030029,1446.03
645653.500,4473429.350,1446.000000,1446
645653.870,4473429.670,1446.050049,1446.05
645654.250,4473429.990,1446.150024,1446.15
645654.500,4473430.280,1446.140015,1446.14
645654.750,4473430.530,1446.150024,1446.15
645655.000,4473430.760,1446.119995,1446.12
645655.250,4473430.990,1446.160034,1446.16
645655.440,4473431.210,1446.160034,1446.16
645655.810,4473431.560,1446.180054,1446.18
645656.250,4473431.920,1446.199951,1446.2
645656.560,4473432.210,1446.209961,1446.21
645656.940,4473432.590,1446.160034,1446.16
645657.250,4473432.880,1446.140015,1446.14
645657.500,4473433.170,1446.109985,1446.11
645657.750,4473433.450,1446.199951,1446.2
645658.000,4473433.800,1446.150024,1446.15
645658.310,4473434.210,1446.109985,1446.11
645658.560,4473434.560,1446.170044,1446.17
645658.810,4473434.970,1446.130005,1446.13
645659.190,4473435.510,1446.180054,1446.18
645659.440,4473435.920,1446.170044,1446.17
645659.620,4473436.260,1446.170044,1446.17
645659.880,4473436.570,1446.170044,1446.17
645660.060,4473436.920,1446.140015,1446.14
645660.310,4473437.310,1446.069946,1446.07
645660.560,4473437.740,1446.000000,1446
645660.750,4473438.200,1446.069946,1446.07
645661.060,4473438.770,1446.109985,1446.11
645661.310,4473439.310,1446.119995,1446.12
645661.690,4473439.990,1446.140015,1446.14
645661.810,4473440.300,1446.189941,1446.19
645662.060,4473440.680,1446.229980,1446.23
645662.250,4473440.960,1446.300049,1446.3
645662.380,4473441.240,1446.239990,1446.24
645662.560,4473441.550,1446.449951,1446.45
645662.750,4473441.860,1446.199951,1446.2
645662.940,4473442.160,1446.239990,1446.24
645663.130,4473442.490,1446.270020,1446.27
645663.370,4473442.880,1446.270020,1446.27
645663.560,4473443.360,1446.290039,1446.29
645663.810,4473443.770,1446.290039,1446.29
645663.940,4473444.000,1446.260010,1446.26
645664.000,4473444.210,1446.300049,1446.3
645664.120,4473444.430,1446.329956,1446.33
645664.250,4473444.690,1446.359985,1446.36
645664.380,4473444.910,1446.319946,1446.32
645664.500,4473445.170,1446.319946,1446.32
645664.810,4473445.850,1446.359985,1446.36
645640.750,4473431.170,1446.040039,1446.04
645640.750,4473431.080,1446.050049,1446.05
645640.750,4473431.030,1446.030029,1446.03
645640.750,4473430.950,1446.010010,1446.01
645640.690,4473430.890,1445.959961,1445.96
645640.690,4473430.840,1445.959961,1445.96
645640.630,4473430.750,1445.920044,1445.92
645640.560,4473430.690,1445.930054,1445.93
645640.500,4473430.610,1445.920044,1445.92
645640.500,4473430.540,1445.920044,1445.92
645640.440,4473430.480,1445.869995,1445.87
645640.440,4473430.420,1445.900024,1445.9
645640.370,4473430.350,1445.890015,1445.89
645640.440,4473430.300,1445.859985,1445.86
645640.440,4473430.270,1445.880005,1445.88
645640.440,4473430.220,1445.810059,1445.81
645640.500,4473430.190,1445.849976,1445.85
645640.630,4473430.190,1445.900024,1445.9
645640.690,4473430.220,1445.900024,1445.9
645640.810,4473430.280,1445.920044,1445.92
645640.940,4473430.350,1445.969971,1445.97
645641.060,4473430.440,1445.959961,1445.96
645641.250,4473430.550,1445.969971,1445.97
645641.440,4473430.670,1446.020020,1446.02
645641.690,4473430.780,1446.020020,1446.02
645641.940,4473430.900,1446.000000,1446
645642.310,4473431.030,1446.130005,1446.13
645642.620,4473431.180,1446.160034,1446.16
645643.000,4473431.390,1446.130005,1446.13
645643.370,4473431.590,1446.060059,1446.06
645643.810,4473431.800,1446.130005,1446.13
645644.190,4473432.020,1446.000000,1446
645644.630,4473432.270,1446.020020,1446.02
645645.060,4473432.540,1446.089966,1446.09
645645.500,4473432.810,1446.050049,1446.05
645645.940,4473433.090,1446.079956,1446.08
645646.370,4473433.370,1446.069946,1446.07
645646.880,4473433.660,1446.160034,1446.16
645647.380,4473433.960,1446.170044,1446.17
645647.870,4473434.220,1446.160034,1446.16
645648.440,4473434.520,1446.109985,1446.11
645649.000,4473434.860,1446.060059,1446.06
645649.500,4473435.170,1446.189941,1446.19
645650.000,4473435.490,1446.209961,1446.21
645650.500,4473435.860,1446.119995,1446.12
645651.060,4473436.310,1446.140015,1446.14
645651.560,4473436.720,1446.099976,1446.1
645651.940,4473437.090,1445.989990,1445.99
645652.250,4473437.460,1446.020020,1446.02
645652.560,4473437.810,1445.989990,1445.99
645652.870,4473438.150,1446.119995,1446.12
645653.190,4473438.480,1446.089966,1446.09
645653.500,4473438.810,1446.069946,1446.07
645653.870,4473439.180,1446.000000,1446
645654.190,4473439.540,1446.030029,1446.03
645654.560,4473439.930,1446.040039,1446.04
645654.940,4473440.330,1446.040039,1446.04
645655.310,4473440.780,1446.170044,1446.17
645655.620,4473441.130,1446.189941,1446.19
645655.880,4473441.490,1446.189941,1446.19
645656.190,4473441.880,1446.189941,1446.19
645656.500,4473442.240,1446.160034,1446.16
645656.750,4473442.600,1446.189941,1446.19
645657.000,4473442.950,1446.219971,1446.22
645657.310,4473443.300,1446.260010,1446.26
645657.560,4473443.670,1446.239990,1446.24
645657.940,4473444.060,1446.250000,1446.25
645658.250,4473444.460,1446.310059,1446.31
645658.560,4473444.900,1446.300049,1446.3
645658.870,4473445.260,1446.229980,1446.23
645659.120,4473445.600,1446.280029,1446.28
645659.880,4473446.600,1446.349976,1446.35
645660.120,4473446.920,1446.290039,1446.29
645660.380,4473447.210,1446.280029,1446.28
645660.620,4473447.480,1446.339966,1446.34
645660.940,4473447.830,1446.380005,1446.38
645661.190,4473448.100,1446.410034,1446.41
645661.440,4473448.380,1446.400024,1446.4
645661.690,4473448.660,1446.400024,1446.4
645661.940,4473448.930,1446.380005,1446.38
645662.190,4473449.200,1446.359985,1446.36
645662.440,4473449.460,1446.319946,1446.32
645662.620,4473449.710,1446.339966,1446.34
645662.940,4473449.980,1446.339966,1446.34
645663.190,4473450.250,1446.380005,1446.38
645663.440,4473450.560,1446.410034,1446.41
645663.750,4473450.840,1446.410034,1446.41
645664.000,4473451.120,1446.410034,1446.41
645664.310,4473451.510,1446.349976,1446.35
645664.690,4473451.900,1446.380005,1446.38
645665.000,4473452.240,1446.400024,1446.4
645665.250,4473452.550,1446.439941,1446.44
645665.500,4473452.850,1446.410034,1446.41
645665.690,4473453.140,1446.410034,1446.41
645665.940,4473453.440,1446.400024,1446.4
645666.120,4473453.740,1446.439941,1446.44
645666.310,4473454.050,1446.439941,1446.44
645666.560,4473454.350,1446.479980,1446.48
645666.750,4473454.650,1446.500000,1446.5
645666.940,4473454.940,1446.479980,1446.48
645667.130,4473455.240,1446.500000,1446.5
645667.250,4473455.540,1446.550049,1446.55
645667.500,4473455.890,1446.540039,1446.54
645667.620,4473456.150,1446.530029,1446.53
645667.750,4473456.390,1446.520020,1446.52
645667.870,4473456.630,1446.520020,1446.52
645668.000,4473456.860,1446.560059,1446.56
645668.060,4473457.060,1446.560059,1446.56
645668.190,4473457.250,1446.569946,1446.57
645668.250,4473457.400,1446.550049,1446.55
645668.370,4473457.540,1446.569946,1446.57
645668.440,4473457.670,1446.540039,1446.54
645668.500,4473457.790,1446.569946,1446.57
645668.500,4473457.880,1446.560059,1446.56
645668.560,4473457.990,1446.579956,1446.58
645668.560,4473458.060,1446.579956,1446.58
645668.620,4473458.100,1446.589966,1446.59
645668.690,4473458.150,1446.589966,1446.59
645668.750,4473458.130,1446.579956,1446.58
645668.810,4473458.100,1446.550049,1446.55
645668.870,4473458.070,1446.560059,1446.56
645668.940,4473458.000,1446.589966,1446.59
645669.000,4473457.920,1446.560059,1446.56
645669.000,4473457.830,1446.550049,1446.55
645669.060,4473457.700,1446.540039,1446.54
645669.060,4473457.560,1446.540039,1446.54
645669.060,4473457.390,1446.530029,1446.53
645669.130,4473457.210,1446.489990,1446.49
645669.060,4473456.970,1446.530029,1446.53
645669.060,4473456.730,1446.510010,1446.51
645669.000,4473456.450,1446.510010,1446.51
645668.940,4473456.170,1446.510010,1446.51
645668.870,4473455.870,1446.520020,1446.52
645668.810,4473455.540,1446.510010,1446.51
645668.690,4473455.190,1446.520020,1446.52
645668.560,4473454.820,1446.510010,1446.51
645668.370,4473454.370,1446.439941,1446.44
645668.190,4473453.990,1446.479980,1446.48
645668.000,4473453.620,1446.420044,1446.42
645667.810,4473453.260,1446.420044,1446.42
645667.560,4473452.900,1446.410034,1446.41
645667.310,4473452.550,1446.369995,1446.37
645667.130,4473452.190,1446.369995,1446.37
645666.880,4473451.800,1446.380005,1446.38
645666.500,4473451.260,1446.369995,1446.37
645666.250,4473450.870,1446.359985,1446.36
645666.060,4473450.540,1446.359985,1446.36
645665.810,4473450.260,1446.329956,1446.33
645665.620,4473449.980,1446.339966,1446.34
645665.440,4473449.710,1446.390015,1446.39
645665.250,4473449.450,1446.390015,1446.39
645665.060,4473449.200,1446.410034,1446.41
645664.940,4473448.960,1446.339966,1446.34
645664.750,4473448.740,1446.359985,1446.36
645664.630,4473448.550,1446.420044,1446.42
645664.500,4473448.370,1446.390015,1446.39
645664.250,4473448.130,1446.390015,1446.39
645664.060,4473447.890,1446.390015,1446.39
645663.750,4473447.630,1446.400024,1446.4
645663.500,4473447.320,1446.349976,1446.35
645663.190,4473446.930,1446.329956,1446.33
645662.870,4473446.490,1446.329956,1446.33
645662.500,4473445.980,1446.339966,1446.34
645662.250,4473445.430,1446.280029,1446.28
645661.940,4473444.850,1446.239990,1446.24
645661.620,4473444.320,1446.180054,1446.18
645661.370,4473443.790,1446.170044,1446.17
645661.000,4473443.270,1446.170044,1446.17
645660.620,4473442.700,1446.219971,1446.22
645660.250,4473442.180,1446.219971,1446.22
645659.810,4473441.640,1446.229980,1446.23
645659.370,4473441.010,1446.089966,1446.09
645658.940,4473440.350,1446.040039,1446.04
645658.310,4473439.420,1446.099976,1446.1
645657.940,4473438.790,1446.020020,1446.02
645657.560,4473438.190,1446.140015,1446.14
645657.250,4473437.600,1446.060059,1446.06
645656.940,4473437.000,1446.180054,1446.18
645656.620,4473436.390,1446.170044,1446.17
645656.250,4473435.740,1446.140015,1446.14
645655.810,4473434.850,1445.949951,1445.95
645655.440,4473434.150,1446.050049,1446.05
645655.120,4473433.540,1446.060059,1446.06
645654.750,4473432.920,1446.030029,1446.03
645654.440,4473432.280,1446.119995,1446.12
645675.500,4473418.240,1446.270020,1446.27
645675.940,4473418.860,1446.160034,1446.16
645676.380,4473419.560,1446.219971,1446.22
645676.810,4473420.210,1446.250000,1446.25
645677.250,4473420.870,1446.280029,1446.28
645677.620,4473421.520,1446.150024,1446.15
645678.000,4473422.190,1446.109985,1446.11
645678.380,4473422.860,1446.270020,1446.27
645678.750,4473423.540,1446.300049,1446.3
645679.120,4473424.220,1446.300049,1446.3
645679.440,4473424.910,1446.280029,1446.28
645679.810,4473425.600,1446.260010,1446.26
645680.120,4473426.280,1446.219971,1446.22
645680.500,4473426.970,1446.180054,1446.18
645680.810,4473427.730,1446.280029,1446.28
645681.060,4473428.410,1446.250000,1446.25
645681.250,4473429.060,1446.250000,1446.25
645681.500,4473429.730,1446.160034,1446.16
645681.620,4473430.390,1446.219971,1446.22
645681.810,4473431.080,1446.119995,1446.12
645682.000,4473431.840,1446.189941,1446.19
645682.190,4473432.600,1446.109985,1446.11
645682.310,4473433.360,1446.180054,1446.18
645682.440,4473434.050,1446.189941,1446.19
645682.560,4473434.740,1446.219971,1446.22
645682.690,4473435.490,1446.170044,1446.17
645682.810,4473436.240,1446.180054,1446.18
645682.940,4473436.920,1446.180054,1446.18
645683.060,4473437.590,1446.119995,1446.12
645683.250,4473438.430,1446.250000,1446.25
645683.370,4473439.210,1446.260010,1446.26
645683.500,4473440.150,1446.280029,1446.28
645683.690,4473440.870,1446.270020,1446.27
645683.810,4473441.580,1446.189941,1446.19
645683.940,4473442.300,1446.180054,1446.18
645684.060,4473443.010,1446.250000,1446.25
645684.250,4473443.720,1446.260010,1446.26
645684.370,4473444.430,1446.339966,1446.34
645684.500,4473445.090,1446.339966,1446.34
645684.630,4473445.780,1446.380005,1446.38
645684.750,4473446.280,1446.369995,1446.37
645684.810,4473446.710,1446.430054,1446.43
645684.810,4473447.030,1446.400024,1446.4
645684.750,4473447.250,1446.410034,1446.41
645684.630,4473447.400,1446.439941,1446.44
645684.440,4473447.510,1446.410034,1446.41
645684.250,4473447.570,1446.420044,1446.42
645683.940,4473447.530,1446.390015,1446.39
645683.620,4473447.380,1446.400024,1446.4
645683.370,4473447.220,1446.420044,1446.42
645683.130,4473446.940,1446.390015,1446.39
645682.870,4473446.620,1446.369995,1446.37
645682.630,4473446.220,1446.380005,1446.38
645682.380,4473445.780,1446.339966,1446.34
645682.060,4473445.310,1446.319946,1446.32
645681.750,4473444.820,1446.310059,1446.31
645681.440,4473444.320,1446.280029,1446.28
645681.060,4473443.840,1446.229980,1446.23
645680.620,4473443.360,1446.319946,1446.32
645680.250,4473442.830,1446.250000,1446.25
645679.810,4473442.310,1446.189941,1446.19
645679.370,4473441.780,1446.229980,1446.23
645679.000,4473441.240,1446.270020,1446.27
645678.500,4473440.600,1446.260010,1446.26
645678.060,4473439.950,1446.199951,1446.2
645677.440,4473439.140,1446.260010,1446.26
645677.060,4473438.550,1446.199951,1446.2
645676.620,4473438.020,1446.180054,1446.18
645676.190,4473437.480,1446.180054,1446.18
645675.750,4473436.920,1446.180054,1446.18
645675.310,4473436.340,1446.189941,1446.19
645674.870,4473435.640,1446.260010,1446.26
645674.440,4473435.040,1446.260010,1446.26
645674.060,4473434.440,1446.199951,1446.2
645673.690,4473433.820,1446.160034,1446.16
645673.310,4473433.200,1446.160034,1446.16
645672.940,4473432.590,1446.150024,1446.15
645672.560,4473431.990,1446.199951,1446.2
645672.190,4473431.370,1446.119995,1446.12
645671.690,4473430.680,1446.150024,1446.15
645671.310,4473430.100,1446.119995,1446.12
645670.940,4473429.510,1446.119995,1446.12
645670.500,4473428.930,1446.180054,1446.18
645670.120,4473428.310,1446.209961,1446.21
645669.750,4473427.700,1446.209961,1446.21
645669.380,4473427.070,1446.180054,1446.18
645639.250,4473436.210,1445.849976,1445.85
645638.750,4473435.320,1445.859985,1445.86
645638.380,4473434.530,1445.880005,1445.88
645638.130,4473433.970,1446.030029,1446.03
645638.000,4473433.430,1446.030029,1446.03
645637.940,4473433.000,1446.040039,1446.04
645637.940,4473432.590,1446.050049,1446.05
645638.000,4473432.260,1445.989990,1445.99
645638.130,4473431.940,1445.839966,1445.84
645638.250,4473431.750,1445.829956,1445.83
645638.500,4473431.610,1445.959961,1445.96
645638.750,4473431.570,1445.979980,1445.98
645639.000,4473431.620,1445.959961,1445.96
645639.250,4473431.740,1445.979980,1445.98
645639.560,4473431.970,1446.000000,1446
645639.880,4473432.230,1446.060059,1446.06
645640.190,4473432.610,1446.130005,1446.13
645640.440,4473433.000,1446.099976,1446.1
645640.690,4473433.430,1446.000000,1446
645640.940,4473433.870,1445.939941,1445.94
645641.190,4473434.350,1445.880005,1445.88
645641.440,4473434.840,1445.959961,1445.96
645641.750,4473435.350,1445.900024,1445.9
645642.060,4473435.850,1445.979980,1445.98
645642.440,4473436.350,1445.920044,1445.92
645642.750,4473436.840,1445.890015,1445.89
645643.120,4473437.340,1445.859985,1445.86
645643.560,4473437.830,1445.930054,1445.93
645643.940,4473438.320,1445.989990,1445.99
645644.380,4473438.840,1446.020020,1446.02
645644.750,4473439.350,1446.119995,1446.12
